"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","sql server"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","azure"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","aws"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","gcp"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","hadoop"
1461804,"Healthcare Business Analyst / Data Analytics Lead ( HEDIS & STARS )","135000.0","2023-04-29 08:00:19","CVS Health","sas"
661103,"Marketing Analytics Manager","134550.0","2023-08-03 19:59:22","Get It Recruit - Marketing","tableau"
122454,"People Analyst - HR Business Intelligence - San Jose","134040.0","2023-07-31 13:01:18","TikTok","sql"
122454,"People Analyst - HR Business Intelligence - San Jose","134040.0","2023-07-31 13:01:18","TikTok","python"
122454,"People Analyst - HR Business Intelligence - San Jose","134040.0","2023-07-31 13:01:18","TikTok","r"
122454,"People Analyst - HR Business Intelligence - San Jose","134040.0","2023-07-31 13:01:18","TikTok","tableau"
903695,"Business Strategy Analyst Senior – Advanced Analytics and Data...","133340.0","2023-02-15 15:01:53","USAA","python"
903695,"Business Strategy Analyst Senior – Advanced Analytics and Data...","133340.0","2023-02-15 15:01:53","USAA","r"
903695,"Business Strategy Analyst Senior – Advanced Analytics and Data...","133340.0","2023-02-15 15:01:53","USAA","phoenix"
903695,"Business Strategy Analyst Senior – Advanced Analytics and Data...","133340.0","2023-02-15 15:01:53","USAA","excel"
903695,"Business Strategy Analyst Senior – Advanced Analytics and Data...","133340.0","2023-02-15 15:01:53","USAA","tableau"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","sql"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","python"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","r"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","sql server"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","oracle"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","tableau"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","power bi"
277417,"Senior Business Intelligence Analyst - BI","132500.0","2023-07-20 15:01:36","Chemical Guys","dax"
1367346,"Business Systems Analyst - 2203858","131085.0","2023-12-17 16:01:22","UnitedHealth Group","sql"
1367346,"Business Systems Analyst - 2203858","131085.0","2023-12-17 16:01:22","UnitedHealth Group","go"
1367346,"Business Systems Analyst - 2203858","131085.0","2023-12-17 16:01:22","UnitedHealth Group","kafka"
1367346,"Business Systems Analyst - 2203858","131085.0","2023-12-17 16:01:22","UnitedHealth Group","flow"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","python"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","c++"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","tensorflow"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","pytorch"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","spring"
922787,"Applied ai associate","131000.0","2023-09-24 00:22:21","Johnson & Johnson","electron"
436868,"Business and Sales Analyst","130500.0","2023-07-26 18:01:11","Cuberg","excel"
436868,"Business and Sales Analyst","130500.0","2023-07-26 18:01:11","Cuberg","tableau"
436868,"Business and Sales Analyst","130500.0","2023-07-26 18:01:11","Cuberg","power bi"
1430240,"Reporting Analyst Lead","130000.0","2023-02-07 00:01:13","Denodo","excel"
1430240,"Reporting Analyst Lead","130000.0","2023-02-07 00:01:13","Denodo","power bi"
1430240,"Reporting Analyst Lead","130000.0","2023-02-07 00:01:13","Denodo","powerpoint"
1430240,"Reporting Analyst Lead","130000.0","2023-02-07 00:01:13","Denodo","flow"
1389650,"BI Analyst","130000.0","2023-12-10 13:13:50","Nedbank","sql"
1203335,"Information System Engineer- Accounting","130000.0","2023-12-10 12:14:03","Babo Community","tableau"
1203335,"Information System Engineer- Accounting","130000.0","2023-12-10 12:14:03","Babo Community","power bi"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","sql"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","sas"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","snowflake"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","tableau"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","power bi"
963672,"Lead BI Analyst - Healthcare / Billing","130000.0","2023-08-07 16:00:40","Analytic Recruiting Inc.","sas"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","sql"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","python"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","r"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","shell"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","c++"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","linux"
1054439,"Supply Chain Analyst","130000.0","2023-01-17 15:01:47","LatentView Analytics Corporation","tableau"
1745209,"Sr. Analyst, Business Analytics","130000.0","2023-04-25 16:01:10","Happier Living","sql"
1745209,"Sr. Analyst, Business Analytics","130000.0","2023-04-25 16:01:10","Happier Living","tableau"
947994,"Business Intelligence Architect","128500.0","2023-09-13 09:01:20","Get It Recruit - Information Technology","sas"
947994,"Business Intelligence Architect","128500.0","2023-09-13 09:01:20","Get It Recruit - Information Technology","sas"
1723028,"Analyst","127500.0","2023-11-30 00:00:13","GradBay","sql"
1723028,"Analyst","127500.0","2023-11-30 00:00:13","GradBay","python"
1723028,"Analyst","127500.0","2023-11-30 00:00:13","GradBay","r"
1723028,"Analyst","127500.0","2023-11-30 00:00:13","GradBay","sql server"
1723028,"Analyst","127500.0","2023-11-30 00:00:13","GradBay","tableau"
757837,"Finance Director","127500.0","2023-11-27 20:25:20","One Call","oracle"
757837,"Finance Director","127500.0","2023-11-27 20:25:20","One Call","excel"
757837,"Finance Director","127500.0","2023-11-27 20:25:20","One Call","tableau"
757837,"Finance Director","127500.0","2023-11-27 20:25:20","One Call","powerpoint"
757837,"Finance Director","127500.0","2023-11-27 20:25:20","One Call","visio"
618971,"Business Analyst / BI Developer","127500.0","2023-03-27 01:02:50","Ascendo Resources","sql"
618971,"Business Analyst / BI Developer","127500.0","2023-03-27 01:02:50","Ascendo Resources","tableau"
618971,"Business Analyst / BI Developer","127500.0","2023-03-27 01:02:50","Ascendo Resources","power bi"
618971,"Business Analyst / BI Developer","127500.0","2023-03-27 01:02:50","Ascendo Resources","ssis"
618971,"Business Analyst / BI Developer","127500.0","2023-03-27 01:02:50","Ascendo Resources","ssrs"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","sql"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","python"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","r"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","mysql"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","redshift"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","oracle"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","excel"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","tableau"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","power bi"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","looker"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","word"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","microstrategy"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","sharepoint"
509609,"Business Intelligence Analyst","127000.0","2023-04-20 06:00:49","AMN HEALTHCARE","powerpoint"
1432577,"Sr. Business Analyst - Business Data Governance","126000.0","2023-12-05 16:17:00","Salesforce","confluence"
1432577,"Sr. Business Analyst - Business Data Governance","126000.0","2023-12-05 16:17:00","Salesforce","slack"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","python"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","nosql"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","mongodb"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","mongodb"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","hadoop"
331128,"Staff Business Intelligence Analyst","126000.0","2023-02-07 16:01:06","Bloom Energy","tableau"
996771,"Senior Business Systems Analyst","125000.0","2023-01-06 08:01:32","Motion Recruitment","express"
996771,"Senior Business Systems Analyst","125000.0","2023-01-06 08:01:32","Motion Recruitment","flow"
1256928,"Sr. Consultant, Power BI Analyst","125000.0","2023-09-04 11:00:57","Technossus","sql"
1256928,"Sr. Consultant, Power BI Analyst","125000.0","2023-09-04 11:00:57","Technossus","power bi"
1256928,"Sr. Consultant, Power BI Analyst","125000.0","2023-09-04 11:00:57","Technossus","dax"
215320,"Lead BI Analyst","125000.0","2023-11-09 17:00:48","KORE1","sql"
215320,"Lead BI Analyst","125000.0","2023-11-09 17:00:48","KORE1","python"
215320,"Lead BI Analyst","125000.0","2023-11-09 17:00:48","KORE1","tableau"
